"","Number","district_n","subdistr","statistics","suco_name","stat_sucoc","ea_codes","ele_eemean","pop_eemean","pre_eemean","tmax_eemean","tmin_eemean","rh_tmax_eemean","rh_tmin_eemean","mir_eemean","evi_eemean","district","sampled"
"1016",1016,"Ainaro","Maubisse",204,"Edi",20402,20402052,1421.73852539062,48.8673706054688,187.703704833984,22.8602542877197,15.2594022750854,68.833740234375,110.318977355957,1189.85107421875,3646.25805664062,NA,NA
"1017",1017,"Ainaro","Maubisse",204,"Liurai",20405,20405022,2136.5810546875,45.740478515625,195.256317138672,19.369083404541,11.6827831268311,72.6489639282227,118.662155151367,1251.32177734375,3346.56640625,NA,NA
"1018",1018,"Ainaro","Maubisse",204,"Horai-Quic",20404,20404032,1788.38024902344,112.967979431152,191.553939819336,21.0233097076416,13.3800783157349,71.0241165161133,114.962951660156,1270.86328125,3460.03784179688,NA,NA
"1019",1019,"Ainaro","Maubisse",204,"Maubisse",20408,20408011,1502.32885742188,548.983276367188,184.961212158203,23.0847911834717,15.5236768722534,68.3303985595703,109.159545898438,1160.63952636719,3373.17407226562,NA,NA
"1020",1020,"Ainaro","Hato-Builico",203,"Mulo",20302,20302102,2032.74194335938,175.960235595703,196.267181396484,19.2875728607178,11.5917844772339,73.3613815307617,119.90983581543,1248.35534667969,3671.17651367188,NA,NA
"1021",1021,"Ainaro","Hato-Builico",203,"Mauchiga",20301,20301022,1646.68688964844,49.6886520385742,189.865783691406,22.6483726501465,15.0485610961914,70.2853088378906,112.75439453125,1332.34887695312,3398.310546875,NA,NA
"1022",1022,"Ainaro","Hato-Builico",203,"Nuno-Mogue",20303,20303052,2108.58349609375,62.5461921691895,194.869689941406,20.0804958343506,12.419412612915,72.7934112548828,118.413688659668,1321.71423339844,3226.1328125,NA,NA
"1023",1023,"Ainaro","Hato-Udo",202,"Leolima",20202,20202122,381.233764648438,18.7686901092529,173.970352172852,28.7342262268066,20.9008083343506,63.6378974914551,101.344100952148,918.542663574219,4580.9033203125,NA,NA
"1024",1024,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201112,277.525238037109,25.5780162811279,166.426162719727,29.2929973602295,21.3203506469727,63.2512741088867,101.39575958252,975.40185546875,4375.296875,NA,NA
"1025",1025,"Ainaro","Maubisse",204,"Maulau",20409,20409042,1250.59875488281,75.6388702392578,185.143402099609,23.2528953552246,15.6499471664429,68.2430801391602,109.238487243652,1253.89575195312,3377.36352539062,NA,NA
"1026",1026,"Ainaro","Maubisse",204,"Maulau",20409,20409022,1037.77917480469,47.7600402832031,181.385879516602,25.3034343719482,17.6765632629395,66.2727432250977,105.40308380127,1163.69165039062,3516.42993164062,NA,NA
"1027",1027,"Ainaro","Maubisse",204,"Maulau",20409,20409012,1021.82403564453,35.8628883361816,180.736175537109,25.4196262359619,17.8296928405762,66.2796173095703,105.122207641602,1210.35876464844,3320.3037109375,NA,NA
"1028",1028,"Ainaro","Maubisse",204,"Maulau",20409,20409052,1438.36560058594,162.039657592773,185.196502685547,23.3299503326416,15.7183065414429,68.1618041992188,109.13355255127,1156.43530273438,3516.2109375,NA,NA
"1029",1029,"Ainaro","Maubisse",204,"Maulau",20409,20409032,1243.15869140625,90.7657699584961,184.107925415039,24.1828441619873,16.5449523925781,67.3380813598633,107.637092590332,1154.88403320312,3520.1923828125,NA,NA
"1030",1030,"Ainaro","Maubisse",204,"Edi",20402,20402012,1101.75793457031,68.2002029418945,189.067535400391,23.492036819458,15.8797054290771,68.4906311035156,109.595794677734,1068.56323242188,3913.47143554688,NA,NA
"1031",1031,"Ainaro","Maubisse",204,"Edi",20402,20402032,1615.18908691406,151.234649658203,186.750625610352,23.0086688995361,15.40687084198,68.610466003418,109.913414001465,1116.28112792969,3784.4462890625,NA,NA
"1032",1032,"Ainaro","Maubisse",204,"Maulau",40902,20409062,1398.31726074219,404.799102783203,185.938537597656,22.7766208648682,15.1958274841309,68.7041091918945,110.006408691406,1158.83349609375,3515.03247070312,NA,NA
"1033",1033,"Ainaro","Maubisse",204,"Edi",20402,20402022,1489.98840332031,143.554153442383,187.061538696289,22.8802528381348,15.2840929031372,68.7463226318359,110.13990020752,1080.36694335938,3704.33227539062,NA,NA
"1034",1034,"Ainaro","Maubisse",204,"Edi",20402,20402042,1332.63195800781,196.542068481445,186.42707824707,22.6225700378418,15.0319395065308,68.8909225463867,110.429748535156,1169.34362792969,3538.78637695312,NA,NA
"1035",1035,"Ainaro","Maubisse",204,"Fatubessi",20403,20403022,1129.78894042969,73.7684936523438,183.49836730957,23.7331581115723,16.1880855560303,67.7735443115234,107.899887084961,1276.919921875,3153.69482421875,NA,NA
"1036",1036,"Ainaro","Maubisse",204,"Fatubessi",20403,20403032,1477.15478515625,217.145416259766,184.82292175293,23.1284008026123,15.5700693130493,68.2775192260742,109.039703369141,1113.06640625,3575.06494140625,NA,NA
"1037",1037,"Ainaro","Maubisse",204,"Horai-Quic",20404,20404052,2038.14282226562,113.338790893555,193.555740356445,20.1996307373047,12.5296421051025,71.5519332885742,116.36173248291,1227.98669433594,3325.11401367188,NA,NA
"1038",1038,"Ainaro","Maubisse",204,"Horai-Quic",20404,20404042,1891.39306640625,66.2765655517578,194.075897216797,20.0496158599854,12.3753614425659,71.8761978149414,116.98747253418,1262.0703125,3240.65576171875,NA,NA
"1039",1039,"Ainaro","Maubisse",204,"Horai-Quic",20404,20404022,1680.27600097656,92.954963684082,192.915145874023,20.4013214111328,12.7375516891479,71.2348785400391,115.713119506836,1210.99926757812,3212.48388671875,NA,NA
"1040",1040,"Ainaro","Maubisse",204,"Horai-Quic",20404,20404012,1509.6455078125,365.898986816406,186.42707824707,22.6225700378418,15.0319404602051,68.8909149169922,110.429748535156,1088.75378417969,3534.9521484375,NA,NA
"1041",1041,"Ainaro","Maubisse",204,"Liurai",20405,20405012,1990.20788574219,63.3379020690918,194.036392211914,19.9118003845215,12.2368335723877,71.8677520751953,117.051666259766,1283.44165039062,3212.04614257812,NA,NA
"1042",1042,"Ainaro","Maubisse",204,"Manelobas",20406,20406032,1413.89343261719,80.499397277832,187.292907714844,23.0777111053467,15.4720525741577,68.6089019775391,109.90601348877,1132.75402832031,3796.54663085938,NA,NA
"1043",1043,"Ainaro","Maubisse",204,"Manelobas",20406,20406022,1322.02368164062,82.9214553833008,185.590835571289,23.9091892242432,16.269250869751,67.6878051757812,108.320655822754,1156.88977050781,3694.97436523438,NA,NA
"1044",1044,"Ainaro","Maubisse",204,"Manetú",20407,20407012,1195.45825195312,115.577499389648,187.293746948242,24.1023597717285,16.4666690826416,67.7444000244141,108.301330566406,1104.84155273438,3909.38208007812,NA,NA
"1045",1045,"Ainaro","Maubisse",204,"Manetú",20407,20407022,1291.38732910156,78.5839080810547,187.752624511719,23.2398052215576,15.6279754638672,68.5207443237305,109.737640380859,1117.92602539062,3828.76489257812,NA,NA
"1046",1046,"Ainaro","Maubisse",204,"Manetú",20407,20407042,987.698486328125,29.7760372161865,191.017303466797,24.7062149047852,17.0594158172607,67.6227569580078,107.957168579102,1051.39453125,3974.69067382812,NA,NA
"1047",1047,"Ainaro","Maubisse",204,"Maubisse",20408,20408122,1933.24108886719,74.6490783691406,193.091674804688,20.3334693908691,12.6672897338867,71.2626266479492,115.803443908691,1312.91979980469,3290.85107421875,NA,NA
"1048",1048,"Ainaro","Maubisse",204,"Maubisse",20408,20408112,1628.52526855469,146.166107177734,192.402160644531,20.5703048706055,12.9119396209717,71.0172500610352,115.247482299805,1383.94909667969,2967.40112304688,NA,NA
"1049",1049,"Ainaro","Maubisse",204,"Maubisse",20408,20408092,1732.21740722656,101.139442443848,192.426498413086,20.5619430541992,12.9033041000366,71.0259170532227,115.267105102539,1372.80993652344,3044.80908203125,NA,NA
"1050",1050,"Ainaro","Maubisse",204,"Maubisse",20408,20408102,1389.1845703125,327.601776123047,186.42707824707,22.6225700378418,15.0319404602051,68.8909225463867,110.429748535156,1232.48608398438,3285.7109375,NA,NA
"1051",1051,"Ainaro","Maubisse",204,"Maubisse",20408,20408071,1354.58447265625,1023.66345214844,186.42707824707,22.6225700378418,15.0319395065308,68.8909149169922,110.429756164551,1182.82470703125,3533.67626953125,NA,NA
"1052",1052,"Ainaro","Maubisse",204,"Maubisse",20408,20408062,1630.30065917969,290.066558837891,188.905410766602,21.6996212005615,14.0837936401367,69.8534851074219,112.574745178223,1241.63256835938,3225.46606445312,"Ainaro","TRUE"
"1053",1053,"Ainaro","Maubisse",204,"Maubisse",20408,20408021,1386.58044433594,1773.64367675781,186.42707824707,22.6225700378418,15.0319404602051,68.8909225463867,110.429748535156,1168.85205078125,3558.55908203125,NA,NA
"1054",1054,"Ainaro","Maubisse",204,"Maubisse",20408,20408031,1440.18835449219,2399.75024414062,186.42707824707,22.6225700378418,15.0319395065308,68.8909225463867,110.429748535156,1138.38122558594,3458.76733398438,NA,NA
"1055",1055,"Ainaro","Maubisse",204,"Maubisse",20408,20408052,1677.966796875,422.156707763672,184.762115478516,23.0858898162842,15.5288591384888,68.3419494628906,109.150360107422,1251.81774902344,3121.65307617188,NA,NA
"1056",1056,"Ainaro","Maubisse",204,"Maubisse",20408,20408041,1516.59008789062,1573.79138183594,185.501159667969,22.9145336151123,15.3425483703613,68.536865234375,109.627426147461,1196.951171875,3299.53247070312,NA,NA
"1057",1057,"Ainaro","Maubisse",204,"Maubisse",20408,20408082,1377.58068847656,290.417053222656,186.42707824707,22.6225700378418,15.0319404602051,68.8909225463867,110.429756164551,1211.93334960938,3404.3486328125,NA,NA
"1058",1058,"Ainaro","Ainaro",201,"Ainaro",20101,20101011,802.311462402344,645.787963867188,191.588439941406,25.93971824646,18.3967781066895,66.3912582397461,104.870643615723,1251.05725097656,3891.85620117188,NA,NA
"1059",1059,"Ainaro","Ainaro",201,"Ainaro",20101,20101021,819.021484375,506.083892822266,192.365982055664,25.6053485870361,18.0788192749023,66.8208541870117,105.562606811523,1193.51171875,3935.14868164062,NA,NA
"1060",1060,"Ainaro","Ainaro",201,"Ainaro",20101,20101031,860.466857910156,431.236022949219,192.365966796875,25.6053504943848,18.0788192749023,66.8208541870117,105.562599182129,1268.66735839844,3909.35229492188,NA,NA
"1061",1061,"Ainaro","Ainaro",201,"Ainaro",20101,20101041,901.846862792969,390.877258300781,192.09733581543,25.4190864562988,17.8948345184326,67.0050811767578,105.911682128906,1292.42065429688,3858.6474609375,NA,NA
"1062",1062,"Ainaro","Ainaro",201,"Ainaro",20101,20101051,876.369689941406,388.267059326172,190.669479370117,24.4290657043457,16.9169216156006,67.9843063354492,107.767082214355,1343.45300292969,3798.40014648438,"Ainaro","TRUE"
"1063",1063,"Ainaro","Ainaro",201,"Ainaro",20101,20101061,837.661376953125,452.411041259766,190.373779296875,24.2240390777588,16.7144031524658,68.1870880126953,108.151321411133,1324.6982421875,3816.009765625,NA,NA
"1064",1064,"Ainaro","Ainaro",201,"Ainaro",20101,20101071,796.732482910156,550.096069335938,190.569244384766,25.6370658874512,18.0951690673828,66.6425476074219,105.38459777832,1267.04089355469,3895.767578125,NA,NA
"1065",1065,"Ainaro","Ainaro",201,"Ainaro",20101,20101081,724.042419433594,162.325744628906,189.697113037109,26.6745624542236,19.1270046234131,65.4073867797852,103.088455200195,1146.68041992188,4066.30297851562,NA,NA
"1066",1066,"Ainaro","Ainaro",201,"Ainaro",20101,20101092,485.094451904297,51.0495986938477,179.87434387207,27.7555255889893,20.1001796722412,64.3748626708984,101.748565673828,1077.88635253906,4270.63818359375,NA,NA
"1067",1067,"Ainaro","Ainaro",201,"Ainaro",20101,20101112,1173.42492675781,75.1685409545898,189.978988647461,23.3752975463867,15.8617753982544,69.037841796875,109.884468078613,1197.048828125,3709.3046875,NA,NA
"1068",1068,"Ainaro","Ainaro",201,"Ainaro",20101,20101102,1073.08984375,123.714935302734,191.152938842773,24.7642803192139,17.2480373382568,67.6527404785156,107.138847351074,1171.08020019531,3790.07739257812,NA,NA
"1069",1069,"Ainaro","Ainaro",201,"Cassa",20102,20102012,144.519073486328,373.731109619141,148.113311767578,29.8619976043701,21.9682521820068,62.8539161682129,100.049728393555,1324.79089355469,3660.2080078125,NA,NA
"1070",1070,"Ainaro","Ainaro",201,"Cassa",20102,20102022,126.569221496582,493.065979003906,157.738494873047,29.6033382415771,21.6980762481689,63.1814498901367,100.739250183105,1451.36218261719,3171.78540039062,NA,NA
"1071",1071,"Ainaro","Ainaro",201,"Cassa",20102,20102032,234.728851318359,62.0241088867188,149.134689331055,29.7217102050781,21.8699035644531,62.8886528015137,99.8986282348633,1030.8603515625,4260.359375,NA,NA
"1072",1072,"Ainaro","Ainaro",201,"Cassa",20102,20102042,275.501342773438,31.0986022949219,155.421035766602,29.3713645935059,21.5476303100586,63.0550498962402,100.118087768555,1089.29150390625,4174.89013671875,NA,NA
"1073",1073,"Ainaro","Ainaro",201,"Cassa",20102,20102062,404.028533935547,21.3904590606689,168.938568115234,28.5774040222168,20.8722305297852,63.5090560913086,100.380416870117,988.439392089844,4213.96728515625,NA,NA
"1074",1074,"Ainaro","Ainaro",201,"Manutaci",20103,20103012,873.492980957031,227.505096435547,192.365966796875,25.6053485870361,18.0788192749023,66.8208465576172,105.562599182129,1087.01086425781,4119.8828125,"Ainaro","TRUE"
"1075",1075,"Ainaro","Ainaro",201,"Manutaci",20103,20103022,1064.52978515625,124.635482788086,192.332275390625,25.5439872741699,18.0165824890137,66.8936920166016,105.708572387695,1083.14306640625,3861.39916992188,NA,NA
"1076",1076,"Ainaro","Ainaro",201,"Manutaci",20103,20103032,869.253601074219,163.651901245117,192.365982055664,25.6053504943848,18.0788192749023,66.8208465576172,105.562599182129,1079.88391113281,3974.31225585938,NA,NA
"1077",1077,"Ainaro","Ainaro",201,"Manutaci",20103,20103042,948.332458496094,181.60009765625,191.78254699707,24.5430240631104,17.0013847351074,68.0818634033203,108.089698791504,1133.06811523438,3742.42114257812,NA,NA
"1078",1078,"Ainaro","Ainaro",201,"Mau-Nuno",20104,20104012,562.908264160156,45.0446434020996,184.765686035156,27.0403900146484,19.4663181304932,65.0777282714844,102.598335266113,1079.994140625,4271.47119140625,NA,NA
"1079",1079,"Ainaro","Ainaro",201,"Mau-Nuno",20104,20104022,734.957885742188,27.1536712646484,185.835357666016,26.8726005554199,19.3181381225586,65.2432403564453,102.794944763184,1063.93981933594,4169.46240234375,NA,NA
"1080",1080,"Ainaro","Ainaro",201,"Soro",20106,20106012,693.928527832031,149.220031738281,189.386199951172,26.8867855072021,19.2973651885986,65.1744766235352,102.910781860352,1109.07104492188,4125.1337890625,NA,NA
"1081",1081,"Ainaro","Ainaro",201,"Soro",20106,20106032,913.092468261719,135.720352172852,192.365966796875,25.6053504943848,18.078821182251,66.8208465576172,105.562599182129,1041.14953613281,4287.64697265625,NA,NA
"1082",1082,"Ainaro","Ainaro",201,"Soro",20106,20106042,631.599914550781,35.3687438964844,188.899978637695,27.3081798553467,19.6813850402832,64.7257766723633,102.287414550781,1018.57562255859,4124.89208984375,NA,NA
"1083",1083,"Ainaro","Ainaro",201,"Suro-Craic",20107,20107022,450.157806396484,76.1189117431641,181.525024414062,27.9308433532715,20.2438678741455,64.2149810791016,101.632377624512,1021.05554199219,4283.478515625,NA,NA
"1084",1084,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201012,137.633255004883,133.945098876953,146.701385498047,30.1440315246582,22.0066699981689,62.7124671936035,101.225257873535,1025.345703125,4104.7333984375,NA,NA
"1085",1085,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201022,237.664108276367,118.344665527344,160.753555297852,29.6269569396973,21.5773315429688,63.0793647766113,101.47142791748,966.0673828125,4521.76416015625,NA,NA
"1086",1086,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201032,145.049453735352,41.6656036376953,153.394165039062,29.9021492004395,21.8074436187744,62.8893966674805,101.339042663574,996.05322265625,4186.25,NA,NA
"1087",1087,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201042,298.545471191406,85.1039886474609,168.813339233398,29.3319091796875,21.3350143432617,63.301139831543,101.615295410156,983.490966796875,4596.119140625,NA,NA
"1088",1088,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201052,349.346099853516,71.3590621948242,170.165344238281,29.2801494598389,21.2897167205811,63.325870513916,101.635040283203,956.997314453125,4686.32373046875,NA,NA
"1089",1089,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201062,341.958374023438,59.8242034912109,173.645278930664,29.0901641845703,21.1855640411377,63.5587844848633,101.546417236328,1082.39318847656,4173.19384765625,NA,NA
"1090",1090,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201072,83.940055847168,42.2722053527832,147.979797363281,30.1369514465332,22.0383777618408,62.8806381225586,101.258163452148,1196.3818359375,3662.42431640625,"Ainaro","TRUE"
"1091",1091,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201082,20.8885288238525,21.2118854522705,132.115676879883,30.738073348999,22.538122177124,62.5467529296875,101.093963623047,945.243530273438,3893.7314453125,NA,NA
"1092",1092,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201092,117.579658508301,27.5353908538818,142.616668701172,30.2611656188965,22.1909484863281,62.9750823974609,101.167739868164,866.238891601562,4526.27783203125,NA,NA
"1093",1093,"Ainaro","Hato-Udo",202,"Foho-Ai-Lico",20201,20201102,194.427108764648,16.5318126678467,155.588729858398,29.8285999298096,21.7885456085205,63.1268615722656,101.409469604492,992.896667480469,4525.283203125,NA,NA
"1094",1094,"Ainaro","Hato-Udo",202,"Leolima",20202,20202112,48.9270896911621,31.823917388916,132.59001159668,30.5198459625244,22.5406970977783,62.7120475769043,100.089408874512,1045.08044433594,3998.58837890625,"Ainaro","TRUE"
"1095",1095,"Ainaro","Hato-Udo",202,"Leolima",20202,20202102,148.068511962891,29.7080059051514,142.67756652832,30.1763401031494,22.1977787017822,62.9890632629395,100.657150268555,860.912475585938,4638.06884765625,NA,NA
"1096",1096,"Ainaro","Hato-Udo",202,"Leolima",20202,20202052,328.299285888672,47.3483963012695,164.969650268555,29.4117603302002,21.4963645935059,63.4262084960938,101.274772644043,1022.66448974609,4370.69091796875,NA,NA
"1097",1097,"Ainaro","Hato-Udo",202,"Leolima",20202,20202062,370.889312744141,66.2294464111328,169.91667175293,29.2672214508057,21.3454895019531,63.587100982666,101.631637573242,1030.59289550781,4331.73486328125,NA,NA
"1098",1098,"Ainaro","Hato-Udo",202,"Leolima",20202,20202032,390.876342773438,126.947532653809,174.124786376953,29.0654830932617,21.1684722900391,63.575138092041,101.53475189209,1101.61853027344,4160.99462890625,NA,NA
"1099",1099,"Ainaro","Hato-Udo",202,"Leolima",20202,20202042,228.796051025391,73.8167572021484,157.575485229492,29.6208267211914,21.7151966094971,63.1823272705078,100.736557006836,1210.72375488281,3735.46728515625,NA,NA
"1100",1100,"Ainaro","Hato-Udo",202,"Leolima",20202,20202092,394.39208984375,156.356643676758,157.643676757812,29.6258125305176,21.7197895050049,63.1879539489746,100.746299743652,1195.34826660156,3930.20727539062,"Ainaro","TRUE"
"1101",1101,"Ainaro","Hato-Udo",202,"Leolima",20202,20202012,375.291900634766,100.502838134766,158.347274780273,29.522611618042,21.6193904876709,63.1706161499023,100.738777160645,1170.72387695312,4009.501953125,NA,NA
"1102",1102,"Ainaro","Hato-Udo",202,"Leolima",20202,20202022,446.29931640625,264.733825683594,165.710968017578,29.2782535552979,21.37864112854,63.3471374511719,101.097198486328,1118.544921875,4147.9814453125,NA,NA
"1103",1103,"Ainaro","Hato-Udo",202,"Leolima",20202,20202072,412.714630126953,223.548034667969,173.350387573242,29.0677013397217,21.1745891571045,63.5317306518555,101.438621520996,1023.31341552734,4405.76708984375,NA,NA
"1104",1104,"Ainaro","Hato-Udo",202,"Leolima",20202,20202082,297.7158203125,58.2867317199707,159.439651489258,29.4291458129883,21.5282363891602,63.1722106933594,100.761756896973,1058.56420898438,4253.75341796875,NA,NA
"1105",1105,"Ainaro","Hato-Builico",203,"Mauchiga",20301,20301052,941.232177734375,13.4441938400269,191.939559936523,25.1282424926758,17.4860095977783,67.2493438720703,107.241584777832,999.689086914062,3866.65893554688,NA,NA
"1106",1106,"Ainaro","Hato-Builico",203,"Mauchiga",20301,20301042,1080.02429199219,62.0248336791992,191.374221801758,24.0985832214355,16.5247249603271,68.6108627319336,109.327903747559,1149.65979003906,3761.90844726562,NA,NA
"1107",1107,"Ainaro","Hato-Builico",203,"Mauchiga",20301,20301032,1599.43908691406,42.142276763916,190.203948974609,23.5283222198486,15.9513578414917,69.4992446899414,110.970428466797,1253.359375,3441.63012695312,NA,NA
"1108",1108,"Ainaro","Hato-Builico",203,"Mauchiga",20301,20301012,1486.07482910156,92.7129287719727,190.639083862305,22.0094776153564,14.372353553772,70.5502700805664,113.731262207031,1247.6259765625,3638.16650390625,NA,NA
"1109",1109,"Ainaro","Hato-Builico",203,"Mulo",20302,20302012,1121.01354980469,151.677993774414,188.185684204102,22.9972648620605,15.4557390213013,70.5260009765625,112.540649414062,1091.431640625,3597.60205078125,NA,NA
"1110",1110,"Ainaro","Hato-Builico",203,"Mulo",20302,20302022,1109.11669921875,374.308685302734,187.936111450195,23.0830612182617,15.5451393127441,70.4899520874023,112.420120239258,1113.39770507812,3523.99951171875,NA,NA
"1111",1111,"Ainaro","Hato-Builico",203,"Mulo",20302,20302122,1799.04919433594,37.8395462036133,191.978302001953,21.269552230835,13.6567287445068,71.8390884399414,115.956321716309,1216.32531738281,3342.13427734375,NA,NA
"1112",1112,"Ainaro","Hato-Builico",203,"Mulo",20302,20302032,1154.67785644531,220.997848510742,188.653457641602,22.7887744903564,15.225700378418,70.521240234375,112.787605285645,1012.89202880859,3826.75244140625,NA,NA
"1113",1113,"Ainaro","Hato-Builico",203,"Mulo",20302,20302042,1575.87841796875,88.4951400756836,192.558654785156,21.0278720855713,13.402871131897,71.9756851196289,116.369209289551,1152.73571777344,3544.80029296875,NA,NA
"1114",1114,"Ainaro","Hato-Builico",203,"Mulo",20302,20302052,1545.7568359375,139.123229980469,193.640762329102,20.4438095092773,12.7818155288696,71.942138671875,116.838272094727,1179.58154296875,3537.68579101562,NA,NA
"1115",1115,"Ainaro","Hato-Builico",203,"Mulo",20302,20302132,1293.06384277344,149.516693115234,190.361251831055,21.8351497650146,14.2070598602295,70.3224945068359,113.353042602539,1072.75964355469,3674.35766601562,NA,NA
"1116",1116,"Ainaro","Hato-Builico",203,"Mulo",20302,20302062,1560.51123046875,156.700256347656,190.314697265625,21.760124206543,14.1345806121826,70.2713317871094,113.278121948242,1240.16247558594,3437.82153320312,NA,NA
"1117",1117,"Ainaro","Hato-Builico",203,"Mulo",20302,20302072,1937.50415039062,74.4489593505859,195.473175048828,19.7066307067871,12.0226192474365,72.8181915283203,118.746566772461,1296.25,3632.29541015625,NA,NA
"1118",1118,"Ainaro","Hato-Builico",203,"Mulo",20302,20302082,2060.63037109375,162.362228393555,196.020141601562,19.4888896942139,11.7986793518066,73.0882415771484,119.326400756836,1240.93505859375,3688.88208007812,NA,NA
"1119",1119,"Ainaro","Hato-Builico",203,"Mulo",20302,20302092,2154.033203125,138.413314819336,196.570205688477,18.9608421325684,11.2570447921753,73.7293930053711,120.728950500488,1214.41687011719,3474.84692382812,NA,NA
"1120",1120,"Ainaro","Hato-Builico",203,"Mulo",20302,20302112,2010.72192382812,167.927627563477,197.007629394531,18.6841583251953,10.9716510772705,74.1800842285156,121.658615112305,1162.16760253906,3568.58544921875,NA,NA
"1121",1121,"Ainaro","Hato-Builico",203,"Nuno-Mogue",20303,20303012,885.486450195312,312.666473388672,191.565444946289,24.14768409729,16.6004180908203,68.551155090332,109.030166625977,1101.25048828125,3827.68969726562,NA,NA
"1122",1122,"Ainaro","Hato-Builico",203,"Nuno-Mogue",20303,20303022,923.7802734375,312.94873046875,189.92399597168,22.3996982574463,14.8330507278442,70.7771606445312,113.380241394043,1045.11657714844,3933.1298828125,NA,NA
"1123",1123,"Ainaro","Hato-Builico",203,"Nuno-Mogue",20303,20303032,1146.15954589844,115.47518157959,190.497207641602,22.2026405334473,14.6277093887329,70.859977722168,113.657096862793,1000.82574462891,3781.5458984375,NA,NA
"1124",1124,"Ainaro","Hato-Builico",203,"Nuno-Mogue",20303,20303042,1454.07592773438,66.1367492675781,190.484970092773,22.2068538665771,14.63210105896,70.8582077026367,113.651176452637,1204.68395996094,3313.58081054688,NA,NA
"1125",1125,"Ainaro","Hato-Builico",203,"Nuno-Mogue",20303,20303062,2180.630859375,161.489471435547,197.011810302734,18.6504993438721,10.939847946167,74.1730041503906,121.652374267578,1223.65930175781,3425.6484375,NA,NA
"1126",1126,"Ainaro","Maubisse",204,"Aituto",20401,20401012,1695.58959960938,165.968475341797,190.266677856445,21.779239654541,14.154239654541,70.2476196289062,113.22721862793,1299.25219726562,3456.00659179688,NA,NA
"1127",1127,"Ainaro","Maubisse",204,"Aituto",20401,20401022,1594.34924316406,114.184669494629,190.266662597656,21.779239654541,14.1542406082153,70.2476196289062,113.22721862793,1208.77575683594,3492.29296875,NA,NA
"1128",1128,"Ainaro","Maubisse",204,"Aituto",20401,20401032,1478.23278808594,75.257194519043,190.352966308594,22.0878257751465,14.4623746871948,69.98388671875,112.679206848145,1093.45324707031,3697.40356445312,NA,NA
"1129",1129,"Ainaro","Maubisse",204,"Aituto",20401,20401042,1462.66564941406,245.496948242188,186.42707824707,22.6225700378418,15.0319404602051,68.8909149169922,110.429748535156,1219.66931152344,3524.53784179688,NA,NA
"1130",1130,"Ainaro","Maubisse",204,"Aituto",20401,20401052,1385.12182617188,83.3812484741211,190.523742675781,21.9311962127686,14.2977981567383,70.4511032104492,113.569190979004,1089.43371582031,3742.93359375,NA,NA
"1131",1131,"Ainaro","Maubisse",204,"Aituto",20401,20401072,1607.57434082031,52.0940971374512,187.503799438477,22.4789047241211,14.8788509368896,69.180305480957,111.027732849121,1377.78161621094,3516.45288085938,NA,NA
"1132",1132,"Ainaro","Maubisse",204,"Aituto",20401,20401082,1350.55847167969,42.3396682739258,190.31672668457,23.4653072357178,15.8416585922241,68.7331314086914,110.08504486084,1144.74291992188,3579.85083007812,NA,NA
"1133",1133,"Ainaro","Maubisse",204,"Aituto",20401,20401092,1699.50842285156,155.497055053711,187.648330688477,22.3543319702148,14.7527694702148,69.3224487304688,111.319541931152,1381.23876953125,3483.41284179688,NA,NA
"1134",1134,"Ainaro","Maubisse",204,"Aituto",20401,20401102,1094.27221679688,31.5279178619385,191.113204956055,24.4999389648438,16.8702201843262,67.9096527099609,108.382865905762,1037.83349609375,3965.61645507812,NA,NA
"1135",1135,"Baucau","Baucau",302,"Triloca",30210,30210012,297.519592285156,32.1533012390137,127.585693359375,29.6925830841064,21.0548343658447,62.8841400146484,104.879776000977,1455.30712890625,3656.73120117188,NA,NA
"1136",1136,"Baucau","Laga",303,"Saelari",30304,30304012,238.158981323242,38.6311798095703,126.932411193848,30.3270568847656,21.5261878967285,62.2098197937012,104.526763916016,1297.98120117188,4138.076171875,NA,NA
"1137",1137,"Baucau","Quelicai",304,"Bualale",30405,30405012,259.542419433594,44.7401123046875,134.254455566406,29.937385559082,21.0031223297119,62.0343780517578,105.208564758301,1047.59399414062,4517.52734375,NA,NA
"1138",1138,"Baucau","Vemasse",305,"Vemasse",30507,30507082,266.528106689453,31.3651752471924,115.8564453125,30.2151775360107,21.5678100585938,62.2421188354492,103.631446838379,1167.84631347656,3999.8603515625,NA,NA
"1139",1139,"Baucau","Venilale",306,"Uma Ana Ulo",30608,30608022,587.855041503906,367.064544677734,154.953475952148,28.2771511077881,19.6595802307129,63.3153800964355,105.995780944824,1195.95288085938,4203.39599609375,NA,NA
