lon,lat
126.8882495,-8.572250735
126.9725896,-8.507517568
126.9502709,-8.508527518
126.9448376,-8.473665668
126.926313,-8.525422257
126.8144729,-8.710058119
126.8216626,-8.710349399
126.8623699,-8.721884533
126.8425255,-8.720779723
126.8291229,-8.707223177
126.8279069,-8.712191131
126.8184227,-8.743942058
126.8252622,-8.726164961
126.763049,-8.68018078
126.8248244,-8.629888177
126.8560695,-8.693135755
126.8208395,-8.701774541
126.7927218,-8.705572673
126.7545846,-8.512002052
126.7597118,-8.53599857
126.7323766,-8.540331375
125.3291766,-8.590809676
125.2491029,-8.691424756
125.1331166,-8.717680747
125.1539979,-8.635752435
125.199474,-8.620043785
125.2006875,-8.657701833
125.1944617,-8.688958813
125.2833209,-8.647412891
125.2768851,-8.701025127
125.3326578,-8.688414739
125.3106629,-8.640727084
125.3270451,-8.604939452
125.35774,-8.656893936
125.3525087,-8.633055846
125.3433926,-8.598593482
125.3833125,-8.582761826
125.3580557,-8.626881517
125.3809094,-8.692198162
125.3826687,-8.627471126
125.4131015,-8.576408255
125.4150847,-8.654188513
125.4556399,-8.58413434
125.3986067,-8.63031321
125.4133166,-8.625045909
125.3958044,-8.616986452
125.3825412,-8.617637002
125.3721925,-8.609666002
125.3766516,-8.598747395
125.3629309,-8.585526132
125.4510888,-8.63747874
125.430516,-8.618483302
125.4568756,-8.603619584
125.4423308,-8.580575942
125.394624,-8.646728105
125.3789433,-8.643513168
125.3831433,-8.659697101
125.3904908,-8.676353279
125.3703538,-8.675193634
125.3672743,-8.692104392
125.3486031,-8.611704049
125.3518597,-8.593385327
125.3427287,-8.587826712
125.3670873,-8.643459428
125.3689672,-8.624947733
125.3591081,-8.615084481
125.4066965,-8.599475256
125.3397248,-8.652135328
125.3397571,-8.62154177
125.3056163,-8.614866242
125.3080153,-8.598385973
125.322205,-8.596499023
125.3358021,-8.597533764
125.3363662,-8.587879016
125.3322032,-8.587567035
125.3303498,-8.593783942
125.3538018,-8.6897777
125.3432367,-8.682831317
125.3550736,-8.668953615
125.3482344,-8.650101062
125.3216683,-8.639142745
125.3186791,-8.653488073
125.3054186,-8.635587357
125.3269979,-8.671035786
125.3082656,-8.692825534
125.3082772,-8.670402296
125.33416,-8.639254365
125.3209291,-8.620644879
125.3328489,-8.628488376
125.3300099,-8.615957353
125.3610389,-8.650615136
125.1525362,-8.723071662
125.1567241,-8.68314196
125.1765401,-8.659593332
125.1430153,-8.655684082
125.1558617,-8.654583446
125.1702778,-8.637248141
125.1682267,-8.737151081
125.1888026,-8.731815252
125.1775152,-8.699695427
125.2060662,-8.725184754
125.2156988,-8.686169451
125.2400044,-8.67057258
125.2652996,-8.662526798
125.2458469,-8.721812281
125.2234889,-8.717452553
125.2343546,-8.720184748
125.2152111,-8.638495904
125.2208469,-8.659513312
125.1292169,-8.649145263
125.1243385,-8.667589108
125.1207492,-8.692104456
125.1073506,-8.721784682
125.1263401,-8.733292533
125.2318428,-8.614138747
125.2381647,-8.640779089
125.2895583,-8.666558793
125.2556816,-8.618829313
125.2752893,-8.612322952
125.2686944,-8.634542101
125.284795,-8.622936052
125.2922167,-8.616535457
125.296426,-8.641384026
125.190352,-8.638422926
125.183993,-8.621348694
125.2149505,-8.616422928
125.207289,-8.616814515
125.4888649,-8.624332224
125.4848781,-8.571934134
125.5036821,-8.587267938
125.4915743,-8.60141437
125.5220573,-8.588326881
125.326086,-8.964078682
125.3080724,-8.954688622
125.5666513,-8.797364712
127.2259998,-8.420991537
125.9772421,-8.728190269
126.7177319,-8.677717923
126.6623974,-8.500724248
126.8078946,-8.692042869
125.3507404,-9.139774788
125.2434612,-9.329534316
125.3760027,-9.082546492
125.4357835,-9.183900405
125.4379545,-9.173572196
125.4379902,-9.159952375
125.4589449,-9.120441186
125.389193,-9.078682259
125.458851,-9.093839882
125.2077567,-9.231896328
125.1829063,-9.331942625
125.2437128,-9.286780519
125.2411614,-9.323473578
125.3914069,-9.10916206
125.4479015,-9.167075836
126.3101211,-8.936734686
126.307712,-8.850446728
126.4434161,-8.919225277
126.4830248,-8.864996213
126.4493815,-8.943576661
126.4952317,-8.830911488
126.5642776,-8.669324696
126.5403559,-8.683473823
126.5297737,-8.734208154
126.5363447,-8.701118715
126.4978945,-8.796111081
126.5535816,-8.714902196
126.467127,-8.750762524
126.4120574,-8.769740868
126.3982042,-8.77885203
125.2080389,-8.973439751
125.2729924,-8.996301423
126.0213918,-8.515474553
125.2462463,-8.853186955
125.0312151,-8.899180624
125.0116725,-8.89353588
125.4414157,-8.718323831
125.4272345,-8.786589676
125.036015,-8.879672632
125.2660158,-9.14554157
125.3326429,-9.171509665
